year,month,day,hour,총생활인구수
2020,7,6,12,36268.1546999999
2020,7,6,13,35637.6734
2020,7,6,14,35080.0510999999
2020,7,6,15,35129.1696
2020,7,6,16,35472.1673
2020,7,6,17,36036.7545
2020,7,6,18,36970.0011999999
2020,7,6,19,37770.1976999999
2020,7,6,20,37816.3499
2020,7,6,21,38642.2159
2020,7,6,22,39337.9548
2020,7,6,23,43012.6763999999
2020,7,7,0,43180.7353
2020,7,7,1,43112.6365
2020,7,7,2,43189.2148
2020,7,7,3,43306.3444
2020,7,7,4,43569.0437999999
2020,7,7,5,43465.2217
2020,7,7,6,43120.6581
2020,7,7,7,41691.5362
2020,7,7,8,39602.9697
2020,7,7,9,38006.4170999999
2020,7,7,10,36961.3609999999
2020,7,7,11,36742.1649
2020,7,7,12,36306.9423
2020,7,7,13,35854.0939
2020,7,7,14,35197.1278
2020,7,7,15,35103.9484999999
2020,7,7,16,35248.536
2020,7,7,17,35978.019
2020,7,7,18,36511.9744999999
2020,7,7,19,37683.6728
2020,7,7,20,38073.3902999999
2020,7,7,21,37978.6613999999
2020,7,7,22,38891.5694999999
2020,7,7,23,42569.3818
2020,7,8,0,42622.0438999999
2020,7,8,1,42713.8430999999
2020,7,8,2,42816.8969999999
2020,7,8,3,42835.7603
2020,7,8,4,43074.6791999999
2020,7,8,5,43057.9017
2020,7,8,6,42884.4645999999
2020,7,8,7,41261.245
2020,7,8,8,39652.6077
2020,7,8,9,38153.6906999999
2020,7,8,10,37166.0199999999
2020,7,8,11,36892.8387999999
2020,7,8,12,36433.4260999999
2020,7,8,13,35748.4916
2020,7,8,14,35553.0029999999
2020,7,8,15,35177.9034
2020,7,8,16,35156.4809
2020,7,8,17,36044.4524999999
2020,7,8,18,36222.9401999999
2020,7,8,19,37050.309
2020,7,8,20,37316.2234
2020,7,8,21,38115.0475999999
2020,7,8,22,38948.3482
2020,7,8,23,42832.2816
2020,7,9,0,42669.2249
2020,7,9,1,41995.5284
2020,7,9,2,42259.4867999999
2020,7,9,3,42430.8182999999
2020,7,9,4,42337.1189
2020,7,9,5,42357.7162
2020,7,9,6,42436.7154999999
2020,7,9,7,41006.0616
2020,7,9,8,38825.9354
2020,7,9,9,38195.0235
2020,7,9,10,37214.0382
2020,7,9,11,36468.2479
2020,7,9,12,35887.7655999999
2020,7,9,13,35145.9748
2020,7,9,14,35652.6742
2020,7,9,15,35038.1282999999
2020,7,9,16,34776.4904
2020,7,9,17,35499.3085999999
2020,7,9,18,36035.7946999999
2020,7,9,19,36795.3439999999
2020,7,9,20,37054.1587
2020,7,9,21,37450.2108999999
2020,7,9,22,38250.0371999999
2020,7,9,23,42206.258
2020,7,10,0,42226.7951
2020,7,10,1,42367.0634999999
2020,7,10,2,42490.0936
2020,7,10,3,42461.8651
2020,7,10,4,42582.8228
2020,7,10,5,42655.9178
2020,7,10,6,42580.4977
2020,7,10,7,40991.2692
2020,7,10,8,39026.5278
2020,7,10,9,37734.3819
2020,7,10,10,37177.5195
2020,7,10,11,36302.8796
2020,7,10,12,36363.3306999999
2020,7,10,13,35983.7569999999
2020,7,10,14,35149.9787999999
2020,7,10,15,34915.8059999999
2020,7,10,16,35266.0693
2020,7,10,17,35762.8514999999
2020,7,10,18,36234.446
2020,7,10,19,36916.1336999999
2020,7,10,20,36793.7226999999
2020,7,10,21,37370.5576
2020,7,10,22,38226.1073
2020,7,10,23,41872.6387
2020,7,11,0,41839.0607
2020,7,11,1,41844.6644
2020,7,11,2,42075.3165999999
2020,7,11,3,42112.4594999999
2020,7,11,4,42253.569
2020,7,11,5,42229.2133
2020,7,11,6,41978.4997
2020,7,11,7,41634.5124
2020,7,11,8,40822.8718999999
2020,7,11,9,40523.9182999999
2020,7,11,10,39827.3118
2020,7,11,11,39339.3061
2020,7,11,12,38659.1001
2020,7,11,13,38676.4328
2020,7,11,14,38227.6892999999
2020,7,11,15,37629.7689
2020,7,11,16,37542.6699
2020,7,11,17,37290.7324999999
2020,7,11,18,36780.1874
2020,7,11,19,36753.7784
2020,7,11,20,36570.3750999999
2020,7,11,21,36958.8349999999
2020,7,11,22,37640.7612999999
2020,7,11,23,41220.5445
2020,7,12,0,41726.7189999999
2020,7,12,1,41494.1192999999
2020,7,12,2,41479.6650999999
2020,7,12,3,41503.8776999999
2020,7,12,4,41751.0587
2020,7,12,5,41580.8588
2020,7,12,6,41722.6644
2020,7,12,7,41368.8479999999
2020,7,12,8,41158.7313999999
2020,7,12,9,40524.4317999999
2020,7,12,10,40482.7692
2020,7,12,11,40008.7869999999
2020,7,12,12,39521.3223999999
2020,7,12,13,39121.0743999999
2020,7,12,14,38296.9816999999
2020,7,12,15,38417.2833
2020,7,12,16,38040.6976999999
2020,7,12,17,38673.4709
2020,7,12,18,38182.9573
2020,7,12,19,38445.9078999999
2020,7,12,20,38871.6282999999
2020,7,12,21,39105.9153
2020,7,12,22,39751.3131999999
2020,7,12,23,42964.6407
2020,7,13,0,43169.1695
2020,7,13,1,42965.8504
2020,7,13,2,42769.0763999999
2020,7,13,3,42936.4766
2020,7,13,4,42992.6474
2020,7,13,5,42806.7606
2020,7,13,6,42838.2266999999
2020,7,13,7,42116.7632999999
2020,7,13,8,39788.4856
2020,7,13,9,38268.7955999999
2020,7,13,10,37347.2295
2020,7,13,11,36759.2917999999
2020,7,13,12,36296.7007
2020,7,13,13,35654.8448999999
2020,7,13,14,35636.8151999999
2020,7,13,15,35443.228
2020,7,13,16,35488.9553999999
2020,7,13,17,36572.4951999999
2020,7,13,18,37233.2050999999
2020,7,13,19,38114.4268999999
2020,7,13,20,38389.6192999999
2020,7,13,21,38422.419
2020,7,13,22,39368.0071
2020,7,13,23,43247.8216
2020,7,14,0,43194.6751999999
2020,7,14,1,43324.3131999999
2020,7,14,2,43097.7597
2020,7,14,3,43110.5458
2020,7,14,4,43150.4784
2020,7,14,5,43033.8228
2020,7,14,6,43214.3142
2020,7,14,7,42157.7064
2020,7,14,8,40079.5279999999
2020,7,14,9,38447.4329999999
2020,7,14,10,37620.5282
2020,7,14,11,37017.2321
2020,7,14,12,36958.8724
2020,7,14,13,35535.6117
2020,7,14,14,35432.4510999999
2020,7,14,15,35562.8844
2020,7,14,16,36001.7990999999
2020,7,14,17,36189.2727
2020,7,14,18,36751.8562999999
2020,7,14,19,38134.0423
2020,7,14,20,38489.5020999999
2020,7,14,21,38778.756
2020,7,14,22,39628.3524
2020,7,14,23,43187.1256999999
2020,7,15,0,43103.2315
2020,7,15,1,43173.8442
2020,7,15,2,43270.3634
2020,7,15,3,43218.2865999999
2020,7,15,4,43417.9953
2020,7,15,5,43102.8854999999
2020,7,15,6,43156.3505
2020,7,15,7,41734.3795
2020,7,15,8,39812.1891
2020,7,15,9,38259.9421999999
2020,7,15,10,37395.0405
2020,7,15,11,37018.2727
2020,7,15,12,36406.4876
2020,7,15,13,35571.6964
2020,7,15,14,35267.4775999999
2020,7,15,15,35015.4291
2020,7,15,16,35248.7873
2020,7,15,17,35774.15
2020,7,15,18,36509.2562
2020,7,15,19,37279.858
2020,7,15,20,37320.622
2020,7,15,21,37749.4340999999
2020,7,15,22,38712.9827
2020,7,15,23,42535.3649
2020,7,16,0,42765.93
2020,7,16,1,42805.2079999999
2020,7,16,2,42677.7108
2020,7,16,3,42935.9662
2020,7,16,4,43002.6126
2020,7,16,5,42920.6906
2020,7,16,6,43148.0166
2020,7,16,7,41663.7143999999
2020,7,16,8,39051.0239
2020,7,16,9,37749.4309999999
2020,7,16,10,37097.3159
2020,7,16,11,36903.3494999999
2020,7,16,12,36606.0680999999
2020,7,16,13,35644.1335
2020,7,16,14,35141.5183
2020,7,16,15,35093.7223
2020,7,16,16,35366.9519
2020,7,16,17,35754.4585
2020,7,16,18,36490.4936999999
2020,7,16,19,37725.9257
2020,7,16,20,37787.6624
2020,7,16,21,38114.1573999999
2020,7,16,22,38905.3236
2020,7,16,23,42716.9643999999
2020,7,17,0,42936.7863
2020,7,17,1,42737.1151
2020,7,17,2,42753.5368999999
2020,7,17,3,42844.1731
2020,7,17,4,42929.4012999999
2020,7,17,5,42867.0078999999
2020,7,17,6,43074.2586
2020,7,17,7,41952.3455
2020,7,17,8,41231.2889999999
2020,7,17,9,38928.1952999999
2020,7,17,10,37706.5786
2020,7,17,11,37105.5665
2020,7,17,12,36569.2747
2020,7,17,13,36320.7183
2020,7,17,14,35923.1924999999
2020,7,17,15,35697.4291999999
2020,7,17,16,35510.9391
2020,7,17,17,36073.4447
2020,7,17,18,36206.8116
2020,7,17,19,37084.8490999999
2020,7,17,20,36880.0942999999
2020,7,17,21,37479.9101
2020,7,17,22,38316.55
2020,7,17,23,41956.1322
2020,7,18,0,42162.1532
2020,7,18,1,42072.9139
2020,7,18,2,42074.8991
2020,7,18,3,42171.9311
2020,7,18,4,42473.9971
2020,7,18,5,42455.7635999999
2020,7,18,6,42396.2702999999
2020,7,18,7,42199.7482
2020,7,18,8,41233.8421
2020,7,18,9,40462.4642
2020,7,18,10,39638.5167999999
2020,7,18,11,39866.4625999999
2020,7,18,12,38672.7874999999
2020,7,18,13,38252.5417999999
2020,7,18,14,38009.9047999999
2020,7,18,15,37659.1736
2020,7,18,16,37604.4280999999
2020,7,18,17,37223.2116
2020,7,18,18,37023.8753
2020,7,18,19,36679.5294999999
2020,7,18,20,36792.0904999999
2020,7,18,21,36873.9372999999
2020,7,18,22,37886.4167
2020,7,18,23,40749.7912999999
2020,7,19,0,41620.2637
2020,7,19,1,41389.2511999999
2020,7,19,2,41470.5201999999
2020,7,19,3,41758.6503999999
2020,7,19,4,41708.6855
2020,7,19,5,41842.7525
2020,7,19,6,41934.5824999999
2020,7,19,7,41621.8920999999
2020,7,19,8,41308.8055
2020,7,19,9,41127.6897
2020,7,19,10,40673.6708999999
2020,7,19,11,40415.7725999999
2020,7,19,12,39599.6627
2020,7,19,13,38858.3416
2020,7,19,14,38104.1368
2020,7,19,15,38136.8635999999
2020,7,19,16,38392.0271999999
2020,7,19,17,38945.1789999999
2020,7,19,18,38554.4732999999
2020,7,19,19,39153.5150999999
2020,7,19,20,38750.4009
2020,7,19,21,39545.5072999999
2020,7,19,22,40100.1797999999
2020,7,19,23,43117.4741999999
2020,7,20,0,43154.9551999999
2020,7,20,1,43258.2894999999
2020,7,20,2,43112.2114999999
2020,7,20,3,43305.7621
2020,7,20,4,43299.1292
2020,7,20,5,43085.4533
2020,7,20,6,43020.1823999999
2020,7,20,7,42058.0575
2020,7,20,8,40353.8822
2020,7,20,9,38327.3845999999
2020,7,20,10,37322.9421999999
2020,7,20,11,36911.2488999999
2020,7,20,12,36548.0774999999
2020,7,20,13,35991.9293
2020,7,20,14,35580.1969
2020,7,20,15,35408.5348999999
2020,7,20,16,35901.1431999999
2020,7,20,17,36191.5872999999
2020,7,20,18,37001.7588
2020,7,20,19,37431.1356
2020,7,20,20,37787.6163
2020,7,20,21,38284.1469
2020,7,20,22,39094.8303
2020,7,20,23,42719.0238
2020,7,21,0,42842.6094999999
2020,7,21,1,42843.5408
2020,7,21,2,42901.6529999999
2020,7,21,3,43043.3807999999
2020,7,21,4,43190.428
2020,7,21,5,43187.4273
2020,7,21,6,43173.0135
2020,7,21,7,41948.2951
2020,7,21,8,39240.4187999999
2020,7,21,9,37833.2186999999
2020,7,21,10,37321.1466999999
2020,7,21,11,36638.6779
2020,7,21,12,36283.3672
2020,7,21,13,35700.8508999999
2020,7,21,14,35149.6066999999
2020,7,21,15,35226.8528999999
2020,7,21,16,35851.7281
2020,7,21,17,36241.0507999999
2020,7,21,18,37021.9596999999
2020,7,21,19,37805.8724999999
2020,7,21,20,37644.9772
2020,7,21,21,38497.1469
2020,7,21,22,39169.6307999999
2020,7,21,23,42218.0409999999
2020,7,22,0,42490.6088999999
2020,7,22,1,42580.353
2020,7,22,2,42717.5471
2020,7,22,3,42725.4257
2020,7,22,4,42856.4233
2020,7,22,5,42985.8672999999
2020,7,22,6,42936.9973
2020,7,22,7,41659.4919999999
2020,7,22,8,39529.5261
2020,7,22,9,38070.7871999999
2020,7,22,10,37430.1204999999
2020,7,22,11,36682.6937
2020,7,22,12,36262.8352999999
2020,7,22,13,35915.1307999999
2020,7,22,14,35441.6978
2020,7,22,15,35090.0452999999
2020,7,22,16,35669.3234
2020,7,22,17,36634.8957999999
2020,7,22,18,36930.7468
2020,7,22,19,37208.5970999999
2020,7,22,20,38000.9041
2020,7,22,21,37973.2102999999
2020,7,22,22,38947.5665
2020,7,22,23,43082.6734
2020,7,23,0,43083.5037
2020,7,23,1,39696.4124
2020,7,23,2,39905.2534999999
2020,7,23,3,40133.6949
2020,7,23,4,40571.9161
2020,7,23,5,40735.082
2020,7,23,6,41172.6734
2020,7,23,7,40711.6823999999
2020,7,23,8,38644.8897999999
2020,7,23,9,37466.3698999999
2020,7,23,10,36785.8847
2020,7,23,11,36925.1751999999
2020,7,23,12,36664.7891999999
2020,7,23,13,35608.4049999999
2020,7,23,14,35672.3853
2020,7,23,15,35409.1635
2020,7,23,16,35657.0340999999
2020,7,23,17,36044.7422
2020,7,23,18,37120.6728999999
2020,7,23,19,37826.4959
2020,7,23,20,38291.3683
2020,7,23,21,38592.4979
2020,7,23,22,39513.6848
2020,7,23,23,43745.0869
2020,7,24,0,43515.0621
2020,7,24,1,43823.1984
2020,7,24,2,43747.5798
2020,7,24,3,43614.434
2020,7,24,4,43748.3902
2020,7,24,5,43663.631
2020,7,24,6,43789.2650999999
2020,7,24,7,42588.5981
2020,7,24,8,40334.0895
2020,7,24,9,38851.5633999999
2020,7,24,10,37773.3234999999
2020,7,24,11,37246.7188
2020,7,24,12,36955.9988
2020,7,24,13,36388.5677
2020,7,24,14,35773.7934
2020,7,24,15,35354.1115999999
2020,7,24,16,35688.6434999999
2020,7,24,17,35893.8956
2020,7,24,18,36629.5872
2020,7,24,19,37494.4625999999
2020,7,24,20,37813.4219999999
2020,7,24,21,38523.0157
2020,7,24,22,39001.3536
2020,7,24,23,42238.0844999999
2020,7,25,0,42256.4956999999
2020,7,25,1,42279.5386999999
2020,7,25,2,42356.9057
2020,7,25,3,42534.1698
2020,7,25,4,42792.7113
2020,7,25,5,42817.6596999999
2020,7,25,6,42741.6258
2020,7,25,7,42535.1889999999
2020,7,25,8,41931.3707999999
2020,7,25,9,41057.0066
2020,7,25,10,40289.5711999999
2020,7,25,11,40136.9196
2020,7,25,12,39295.5242999999
2020,7,25,13,38764.1483999999
2020,7,25,14,38783.2722999999
2020,7,25,15,38722.8940999999
2020,7,25,16,38062.0118999999
2020,7,25,17,37759.2882
2020,7,25,18,38105.055
2020,7,25,19,37921.2286
2020,7,25,20,37647.1514
2020,7,25,21,38046.9913999999
2020,7,25,22,38289.9109
2020,7,25,23,41470.4130999999
2020,7,26,0,42054.55
2020,7,26,1,41813.3015999999
2020,7,26,2,41697.5115999999
2020,7,26,3,41959.3312
2020,7,26,4,41934.0371999999
2020,7,26,5,42133.7632
2020,7,26,6,41842.4686999999
2020,7,26,7,41771.6091999999
2020,7,26,8,41529.3202999999
2020,7,26,9,41307.9659
2020,7,26,10,40652.2494
2020,7,26,11,40744.4766999999
2020,7,26,12,40033.3168999999
2020,7,26,13,38407.3295
2020,7,26,14,38304.9588
2020,7,26,15,38395.9251
2020,7,26,16,38467.0613
2020,7,26,17,38733.1071
2020,7,26,18,38858.6428
2020,7,26,19,38907.3138
2020,7,26,20,39417.2804
2020,7,26,21,40009.2119
2020,7,26,22,40643.8193
2020,7,26,23,43417.4026
2020,7,27,0,43614.1207999999
2020,7,27,1,43644.5829999999
2020,7,27,2,43452.9654999999
2020,7,27,3,43529.2519
2020,7,27,4,43761.5397999999
2020,7,27,5,43625.1906
2020,7,27,6,43429.6989
2020,7,27,7,42850.5613
2020,7,27,8,40434.6365
2020,7,27,9,38347.4499999999
2020,7,27,10,37822.0645999999
2020,7,27,11,37090.6184999999
2020,7,27,12,36979.8211
2020,7,27,13,36626.9320999999
2020,7,27,14,35982.8965
2020,7,27,15,35840.7139
2020,7,27,16,36183.8732999999
2020,7,27,17,37010.16
2020,7,27,18,37390.9809
2020,7,27,19,38208.0965999999
2020,7,27,20,38708.5323999999
2020,7,27,21,39064.3424999999
2020,7,27,22,39984.4876
2020,7,27,23,43404.4466
2020,7,28,0,43262.3323
2020,7,28,1,43172.5294999999
2020,7,28,2,43241.5405
2020,7,28,3,43326.5098999999
2020,7,28,4,43470.019
2020,7,28,5,43419.2054999999
2020,7,28,6,43418.9178
2020,7,28,7,42187.76
2020,7,28,8,40250.7702999999
2020,7,28,9,39078.3596
2020,7,28,10,37912.9093999999
2020,7,28,11,37620.9890999999
2020,7,28,12,37089.0858999999
2020,7,28,13,36508.2393999999
2020,7,28,14,36242.5734
2020,7,28,15,35579.3957999999
2020,7,28,16,35994.2617
2020,7,28,17,36489.2061
2020,7,28,18,37146.0023
2020,7,28,19,38173.8306999999
2020,7,28,20,38239.7721999999
2020,7,28,21,38945.7306
2020,7,28,22,39812.5299
2020,7,28,23,43707.0256999999
2020,7,29,0,43637.4473
2020,7,29,1,43506.3669999999
2020,7,29,2,43442.1387
2020,7,29,3,43700.3113
2020,7,29,4,43768.1877
2020,7,29,5,43578.7972999999
2020,7,29,6,43613.8439999999
2020,7,29,7,42503.0999999999
2020,7,29,8,40456.7168999999
2020,7,29,9,39537.3565
2020,7,29,10,38463.4948999999
2020,7,29,11,37902.9562
2020,7,29,12,37756.4087999999
2020,7,29,13,37492.0130999999
2020,7,29,14,36910.4619
2020,7,29,15,36431.569
2020,7,29,16,36436.6897
2020,7,29,17,37104.5642999999
2020,7,29,18,37719.5607
2020,7,29,19,38454.3666999999
2020,7,29,20,38806.7402999999
2020,7,29,21,39228.8845999999
2020,7,29,22,40032.1168
2020,7,29,23,43649.6400999999
2020,7,30,0,43614.8891999999
2020,7,30,1,43581.6233999999
2020,7,30,2,43700.8686
2020,7,30,3,43722.0368
2020,7,30,4,43784.2892999999
2020,7,30,5,43785.4211999999
2020,7,30,6,43675.1117
2020,7,30,7,42248.2601999999
2020,7,30,8,40255.4003
2020,7,30,9,39185.8502
2020,7,30,10,38010.0481999999
2020,7,30,11,37971.5599
2020,7,30,12,37692.6914
2020,7,30,13,36570.3819999999
2020,7,30,14,36249.7762
2020,7,30,15,35883.5293
2020,7,30,16,35978.1673
2020,7,30,17,36829.1399
2020,7,30,18,37734.1486
2020,7,30,19,38394.3370999999
2020,7,30,20,37979.0395999999
2020,7,30,21,38772.356
2020,7,30,22,39317.209
2020,7,30,23,43292.7854999999
2020,7,31,0,43508.0602
2020,7,31,1,43470.2019
2020,7,31,2,43620.9502999999
2020,7,31,3,43610.0121
2020,7,31,4,43630.4225
2020,7,31,5,43675.766
2020,7,31,6,43275.9801
2020,7,31,7,41722.0573999999
2020,7,31,8,39759.9159999999
2020,7,31,9,38458.6944
2020,7,31,10,37792.9778999999
2020,7,31,11,37596.3007
2020,7,31,12,36940.5628999999
2020,7,31,13,36070.2526999999
2020,7,31,14,35678.0682999999
2020,7,31,15,34932.0040999999
2020,7,31,16,35270.8813
2020,7,31,17,36456.5999999999
2020,7,31,18,36602.177
2020,7,31,19,37853.4357
2020,7,31,20,37366.0872
2020,7,31,21,37408.2903999999
2020,7,31,22,38235.6927
2020,7,31,23,42245.6428999999
2020,8,1,0,42388.8159999999
2020,8,1,1,42461.4651999999
2020,8,1,2,42331.9841
2020,8,1,3,42444.027
2020,8,1,4,42563.6336
2020,8,1,5,42539.2174999999
2020,8,1,6,42335.2274
2020,8,1,7,41904.3698
2020,8,1,8,41216.4202999999
2020,8,1,9,40463.2108999999
2020,8,1,10,39471.0788
2020,8,1,11,38766.5844
2020,8,1,12,39062.489
2020,8,1,13,38407.0948999999
2020,8,1,14,37542.0645
2020,8,1,15,37301.9861
2020,8,1,16,37337.9182999999
2020,8,1,17,37303.2200999999
2020,8,1,18,37341.5052
2020,8,1,19,37492.7395
2020,8,1,20,37702.1910999999
2020,8,1,21,38061.3861
2020,8,1,22,38516.8579
2020,8,1,23,41339.0437999999
2020,8,2,0,41619.5618
2020,8,2,1,41532.3859
2020,8,2,2,41600.4954
2020,8,2,3,41601.8505
2020,8,2,4,41762.3009999999
2020,8,2,5,41590.5345999999
2020,8,2,6,41593.5544999999
2020,8,2,7,41331.1587999999
2020,8,2,8,41052.0130999999
2020,8,2,9,40625.8701999999
2020,8,2,10,40294.9267
2020,8,2,11,40235.699
2020,8,2,12,39968.4392
2020,8,2,13,38989.1285999999
2020,8,2,14,38151.4286999999
2020,8,2,15,37884.0345
2020,8,2,16,37433.4069
2020,8,2,17,37734.3548
2020,8,2,18,37936.6754
2020,8,2,19,38257.3462999999
2020,8,2,20,38474.1713
2020,8,2,21,38697.4544
2020,8,2,22,39506.6353999999
2020,8,2,23,42822.0391
2020,8,3,0,42802.2002999999
2020,8,3,1,42651.7290999999
2020,8,3,2,42547.6865
2020,8,3,3,42511.58
2020,8,3,4,42517.8793999999
2020,8,3,5,42328.5199999999
2020,8,3,6,42209.7042999999
2020,8,3,7,40768.6567
2020,8,3,8,39014.6860999999
2020,8,3,9,37795.7235999999
2020,8,3,10,36835.0590999999
2020,8,3,11,36212.4617
2020,8,3,12,36344.7436999999
2020,8,3,13,35597.6572999999
2020,8,3,14,35796.3160999999
2020,8,3,15,35294.2290999999
2020,8,3,16,35455.6673999999
2020,8,3,17,35943.9748
2020,8,3,18,36359.7477
2020,8,3,19,37211.6105
2020,8,3,20,37806.1448999999
2020,8,3,21,38519.7730999999
2020,8,3,22,38932.328
2020,8,3,23,42738.8478
2020,8,4,0,42578.7644
2020,8,4,1,42532.7989
2020,8,4,2,42493.3246999999
2020,8,4,3,42566.0991999999
2020,8,4,4,42731.2333
2020,8,4,5,42668.7189999999
2020,8,4,6,42864.529
2020,8,4,7,41347.5536999999
2020,8,4,8,39218.3669999999
2020,8,4,9,37942.1158
2020,8,4,10,36997.0034
2020,8,4,11,36591.5844
2020,8,4,12,36382.7794999999
2020,8,4,13,35646.2074999999
2020,8,4,14,35455.0179999999
2020,8,4,15,35238.4996
2020,8,4,16,35472.0248999999
2020,8,4,17,35724.3776
2020,8,4,18,36879.7535999999
2020,8,4,19,37887.9375
2020,8,4,20,38374.7116
2020,8,4,21,38919.8372
2020,8,4,22,39492.4542999999
2020,8,4,23,43225.2117999999
2020,8,5,0,43170.8706999999
2020,8,5,1,43123.7392
2020,8,5,2,43037.7785999999
2020,8,5,3,42979.8455
2020,8,5,4,42889.6074
2020,8,5,5,43083.2883
2020,8,5,6,42946.4149
2020,8,5,7,41758.5872
2020,8,5,8,39550.6596999999
2020,8,5,9,38336.8620999999
2020,8,5,10,37509.3965
2020,8,5,11,37136.2013999999
2020,8,5,12,37015.481
2020,8,5,13,36463.6515999999
2020,8,5,14,35568.4781
2020,8,5,15,35148.9991999999
2020,8,5,16,35654.2373999999
2020,8,5,17,36134.7894999999
2020,8,5,18,36436.7364
2020,8,5,19,37291.0893999999
2020,8,5,20,37767.0740999999
2020,8,5,21,38297.2689
2020,8,5,22,39304.9867999999
2020,8,5,23,43115.5175
2020,8,6,0,43065.4553
2020,8,6,1,43075.1523
2020,8,6,2,43123.1753
2020,8,6,3,43220.8130999999
2020,8,6,4,43465.3174999999
2020,8,6,5,43356.1287
2020,8,6,6,43518.1681
2020,8,6,7,43761.0035999999
2020,8,6,8,42915.6287999999
2020,8,6,9,41007.5607
2020,8,6,10,39669.1748
2020,8,6,11,39183.9248
2020,8,6,12,38270.3692999999
2020,8,6,13,36936.623
2020,8,6,14,36934.2834
2020,8,6,15,36589.4833
2020,8,6,16,36709.6111
2020,8,6,17,36912.9234999999
2020,8,6,18,37339.1304999999
2020,8,6,19,37617.3847
2020,8,6,20,38248.4009
2020,8,6,21,38936.5978
2020,8,6,22,39892.7863
2020,8,6,23,43231.4853
2020,8,7,0,43442.6927
2020,8,7,1,43513.7356
2020,8,7,2,43613.5308
2020,8,7,3,43516.3442
2020,8,7,4,43868.9237999999
2020,8,7,5,43891.3709
2020,8,7,6,43692.4224
2020,8,7,7,43367.034
2020,8,7,8,41956.44
2020,8,7,9,39024.826
2020,8,7,10,38004.3767
2020,8,7,11,37086.7370999999
2020,8,7,12,36712.6103
2020,8,7,13,36106.4697999999
2020,8,7,14,36494.8249
2020,8,7,15,35976.0768
2020,8,7,16,35335.4786
2020,8,7,17,35574.917
2020,8,7,18,36225.8759999999
2020,8,7,19,37681.4755999999
2020,8,7,20,38187.2650999999
2020,8,7,21,38091.8862
2020,8,7,22,39268.0726999999
2020,8,7,23,42317.0734999999
2020,8,8,0,42631.1005999999
2020,8,8,1,42937.2828999999
2020,8,8,2,42867.3827999999
2020,8,8,3,42940.7791
2020,8,8,4,43009.2981999999
2020,8,8,5,43041.9041999999
2020,8,8,6,42933.684
2020,8,8,7,42285.4378
2020,8,8,8,41707.3631
2020,8,8,9,40806.3349
2020,8,8,10,40078.4248999999
2020,8,8,11,40260.9098999999
2020,8,8,12,39273.5403999999
2020,8,8,13,38413.3378
2020,8,8,14,37923.8462999999
2020,8,8,15,37382.5766999999
2020,8,8,16,37706.222
2020,8,8,17,38269.944
2020,8,8,18,37821.8164
2020,8,8,19,37694.2834999999
2020,8,8,20,37993.2689
2020,8,8,21,37968.3191
2020,8,8,22,38709.5446
2020,8,8,23,41791.4939999999
2020,8,9,0,42155.5774999999
2020,8,9,1,42153.9653
2020,8,9,2,42222.3153
2020,8,9,3,42315.8249
2020,8,9,4,42446.5829999999
2020,8,9,5,42363.8556
2020,8,9,6,42090.3669999999
2020,8,9,7,41846.2808999999
2020,8,9,8,41715.8591
2020,8,9,9,41447.5864
2020,8,9,10,41021.7894
2020,8,9,11,41168.8902
2020,8,9,12,40461.0232
2020,8,9,13,40298.2442
2020,8,9,14,39350.2401
2020,8,9,15,39451.5829999999
2020,8,9,16,39221.1322999999
2020,8,9,17,39493.2428999999
2020,8,9,18,39553.9018999999
2020,8,9,19,39888.0749999999
2020,8,9,20,39884.605
2020,8,9,21,40011.1299999999
2020,8,9,22,40202.5179999999
2020,8,9,23,43441.6371999999
2020,8,10,0,43648.9533
2020,8,10,1,43575.3839999999
2020,8,10,2,43609.7820999999
2020,8,10,3,43544.3024999999
2020,8,10,4,43461.4167
2020,8,10,5,43275.8404999999
2020,8,10,6,43344.2418
2020,8,10,7,42123.0985
2020,8,10,8,39156.8213
2020,8,10,9,37871.1894
2020,8,10,10,37137.8853
2020,8,10,11,36860.7154
2020,8,10,12,36984.1466
2020,8,10,13,36304.5961
2020,8,10,14,35802.5109
2020,8,10,15,35778.3050999999
2020,8,10,16,36129.1106
2020,8,10,17,35989.932
2020,8,10,18,37202.6186
2020,8,10,19,38098.9303
2020,8,10,20,38063.074
2020,8,10,21,39049.1218
2020,8,10,22,39756.7707999999
2020,8,10,23,43487.3498
2020,8,11,0,43355.3070999999
2020,8,11,1,43443.7267999999
2020,8,11,2,43452.2583
2020,8,11,3,43567.3399999999
2020,8,11,4,43565.3015
2020,8,11,5,43550.535
2020,8,11,6,43162.7641
2020,8,11,7,42435.4709999999
2020,8,11,8,39841.1071
2020,8,11,9,38761.1624
2020,8,11,10,37979.5201999999
2020,8,11,11,37377.5801999999
2020,8,11,12,37217.8804
2020,8,11,13,36283.345
2020,8,11,14,35923.4489
2020,8,11,15,36103.0921
2020,8,11,16,36480.2376999999
2020,8,11,17,36567.2344
2020,8,11,18,37231.9928999999
2020,8,11,19,38268.6255
2020,8,11,20,38264.8531
2020,8,11,21,38757.0259
2020,8,11,22,39268.1797999999
2020,8,11,23,43253.5687
2020,8,12,0,43370.9818999999
2020,8,12,1,43487.6082
2020,8,12,2,43543.8689
2020,8,12,3,43479.5098
2020,8,12,4,43625.8592999999
2020,8,12,5,43587.425
2020,8,12,6,43547.3669
2020,8,12,7,42026.6365
